electricity_usage,car_km,flights_short,flights_long,diet_type,shopping_freq,water_usage,carbon_footprint
582,877,1,0,2,10,473,974.097
523,1632,0,0,2,1,131,757.239
347,529,0,0,2,12,336,574.564
255,326,0,0,0,12,86,343.074
146,960,0,0,1,8,262,435.678
522,894,1,0,1,16,182,909.678
553,96,0,0,2,14,164,592.936
300,512,0,0,2,15,426,582.2339999999999
247,215,0,0,2,9,260,439.08
223,1155,0,0,0,19,181,566.289
100,1283,0,0,1,11,423,512.407
555,124,0,0,2,4,203,499.727
346,1105,0,0,1,19,457,660.433
442,1306,0,0,2,16,472,811.088
227,1706,0,0,1,9,489,630.941
290,58,0,0,2,5,487,387.78299999999996
166,1567,0,0,0,19,343,626.207
103,160,0,0,2,5,415,328.995
541,283,0,0,2,11,231,595.8989999999999
508,105,0,0,2,18,196,616.124
402,1128,0,0,2,1,271,606.879
393,1462,0,0,2,12,331,780.4390000000001
242,227,0,0,1,19,176,438.624
290,1723,0,0,1,10,357,669.613
120,1605,0,0,0,14,252,563.668
326,317,0,0,2,12,167,521.823
412,1487,1,0,1,2,110,841.4300000000001
216,801,0,0,1,13,280,483.44
536,1622,0,0,2,7,199,821.311
401,1905,0,0,2,8,194,831.1659999999999
599,873,0,0,0,14,444,620.176
241,471,0,0,0,17,160,416.86
583,1079,1,0,1,7,216,882.6039999999999
559,624,1,0,0,10,238,761.7220000000001
500,12,0,0,1,4,98,353.282
138,1463,0,0,0,14,156,541.9639999999999
492,1041,0,0,2,14,142,756.118
454,693,0,0,0,6,173,440.837
351,972,0,0,1,17,366,615.1139999999999
432,112,0,0,0,11,189,365.54100000000005
306,228,0,0,1,11,446,388.134
309,170,0,0,1,3,363,297.04699999999997
214,294,0,0,0,10,60,299.22
324,188,0,0,0,5,497,278.15299999999996
233,425,0,0,1,9,464,377.036
350,976,0,0,2,14,444,686.196
318,1102,0,0,0,0,427,407.80300000000005
506,657,1,0,1,16,410,857.61
542,918,0,0,2,2,220,633.22
190,1205,0,0,1,10,85,521.5649999999999
453,498,1,0,0,17,179,761.471
475,1821,0,0,1,9,392,757.2280000000001
145,761,0,0,1,8,110,394.09000000000003
137,865,0,1,1,6,469,1494.761
241,825,0,0,0,10,383,419.66700000000003
199,1731,0,0,2,7,98,700.6619999999999
427,1858,0,0,2,1,460,765.08
289,70,1,0,2,4,445,629.385
134,247,0,0,2,8,235,387.795
246,145,0,0,0,0,270,184.75
129,1641,0,0,1,16,55,642.8750000000001
433,1798,0,0,2,9,349,834.601
183,1319,0,0,2,7,224,612.676
468,581,0,0,0,17,328,535.712
380,469,0,0,1,9,420,447.17999999999995
523,1529,0,0,1,8,403,709.087
443,192,1,0,2,3,413,708.177
369,1091,0,0,2,1,253,585.4570000000001
253,493,0,0,1,18,145,486.165
201,1840,0,1,0,9,331,1695.3990000000001
314,51,0,0,1,16,184,403.736
249,881,1,0,1,2,465,654.9649999999999
531,362,0,0,2,18,82,676.158
182,1820,0,0,0,18,131,671.619
209,916,0,0,0,18,197,502.75300000000004
534,473,0,0,0,18,144,550.176
486,1869,0,0,2,14,485,922.2850000000001
525,520,1,0,0,17,219,796.471
374,1786,0,0,0,16,260,726.62
300,1454,1,0,2,9,434,960.7059999999999
383,1867,0,0,1,13,240,766.42
567,1321,0,0,0,18,56,732.8439999999999
272,1458,0,1,1,17,429,1779.7010000000002
426,1719,0,0,0,10,363,675.9870000000001
305,690,1,0,1,10,391,719.619
162,1221,0,0,1,11,483,526.587
172,1151,0,0,2,7,83,573.187
350,531,1,0,2,15,100,854.1
223,1434,0,0,0,7,169,501.98100000000005
474,1957,0,0,0,13,187,772.163
220,839,0,0,2,17,416,633.9440000000001
374,1088,1,0,0,3,155,706.075
530,1717,0,0,0,16,331,778.979
599,240,0,0,2,12,81,620.309
497,1392,0,0,1,4,173,628.697
219,535,0,0,0,2,219,270.951
521,1407,0,0,2,8,495,784.6750000000001
536,1454,0,0,0,19,61,756.469
416,1990,0,0,0,17,217,794.673
263,82,1,0,2,19,392,770.388
523,981,1,0,2,18,127,1047.0030000000002
564,1854,0,0,0,18,83,838.427
385,1720,1,0,0,15,258,958.022
364,950,0,0,1,0,375,446.255
419,1851,0,0,1,4,460,690.32
260,610,0,0,2,14,57,571.7130000000001
475,573,1,1,0,11,274,1826.5659999999998
407,285,0,0,2,0,276,430.424
188,988,0,0,2,13,224,608.5759999999999
241,1557,0,0,0,17,130,633.79
302,458,0,0,1,17,331,491.419
408,1235,0,0,2,5,106,669.314
326,125,0,0,2,0,184,363.57599999999996
588,1436,0,0,0,16,287,746.7429999999999
542,1522,0,0,1,17,266,804.434
433,424,0,0,1,14,276,509.14399999999995
321,553,0,0,0,11,75,406.095
140,609,0,0,2,12,236,502.72400000000005
295,1984,2,0,0,19,419,1264.471
167,1566,0,0,0,1,167,444.843
575,1181,1,0,1,3,246,859.9140000000001
363,111,1,0,2,2,165,646.1450000000001
101,401,1,0,2,18,352,755.788
460,1782,0,0,1,7,151,720.9590000000001
224,121,1,0,2,11,429,682.141
209,272,1,0,2,11,212,704.0880000000001
185,1317,1,0,0,9,463,735.267
524,397,1,0,0,0,227,601.523
219,470,0,0,0,4,329,278.94100000000003
226,984,0,0,2,19,335,684.735
354,1230,0,0,2,10,261,697.0290000000001
282,1133,0,0,2,8,103,625.967
115,1463,0,0,2,13,116,671.9440000000001
576,1301,0,0,1,2,81,622.849
161,1986,0,0,1,4,300,607.5200000000001
468,1591,0,0,2,8,57,795.273
531,1910,1,0,0,17,483,1079.367
257,1938,0,0,0,5,480,599.86
367,568,0,0,1,6,264,430.116
134,1963,0,0,1,15,95,699.735
366,1505,0,0,2,7,129,725.881
163,1826,0,0,2,9,84,724.416
593,1137,1,0,2,4,238,968.6020000000001
149,1916,0,0,2,10,138,747.0219999999999
568,896,0,0,2,12,384,741.216
354,819,0,0,0,19,484,556.836
248,852,0,0,0,1,496,339.024
424,1500,0,0,2,13,185,809.7449999999999
403,709,0,0,0,8,83,441.807
375,1956,0,0,2,9,330,841.6700000000001
456,320,0,0,2,9,162,546.978
550,178,1,0,1,9,221,708.589
271,896,0,0,0,18,388,526.512
516,218,0,0,0,10,92,411.14799999999997
300,788,0,0,1,10,431,487.47900000000004
544,1972,1,0,0,2,483,947.227
492,1551,0,0,1,18,62,797.398
423,491,1,0,0,0,223,577.867
134,1914,0,0,2,11,174,750.6460000000001
564,60,0,0,1,14,381,492.30899999999997
581,1077,0,0,2,13,256,791.7239999999999
315,1703,0,0,2,2,392,696.428
579,537,1,0,0,19,486,844.954
164,847,0,0,1,12,496,462.74399999999997
107,987,0,0,2,17,153,613.717
400,64,0,0,2,15,179,532.411
442,1635,0,0,1,5,89,663.441
530,585,0,0,0,9,72,480.24800000000005
523,1727,1,0,2,16,301,1177.769
431,170,2,0,0,16,492,929.448
537,1296,0,0,1,7,374,658.106
175,1912,0,0,0,3,339,538.9510000000001
273,1722,0,0,1,14,251,701.3190000000001
146,534,0,0,0,0,204,219.95600000000002
114,1414,0,0,0,6,104,441.616
460,1963,0,0,2,9,155,877.1949999999999
246,692,1,0,0,6,309,604.501
125,1350,0,0,2,0,249,524.741
407,107,1,0,1,16,375,705.715
192,1870,0,0,1,11,266,667.034
505,1185,0,0,2,16,460,813.24
331,813,0,0,0,14,96,492.484
120,1004,0,0,1,15,419,504.97100000000006
406,451,0,0,1,13,166,492.214
137,1229,0,0,1,2,423,427.14700000000005
375,589,0,0,2,18,473,659.5569999999999
256,1039,1,0,1,11,261,777.669
278,326,0,0,1,18,204,463.796
231,607,0,0,1,17,312,491.228
410,658,2,0,1,13,200,1035.6
554,1,1,0,2,19,261,875.229
447,1033,0,0,2,8,241,676.509
127,433,0,0,0,2,418,213.702
359,124,0,0,1,11,292,388.208
505,1104,0,0,2,19,147,824.223
175,484,0,0,0,16,78,381.002
528,651,0,0,0,4,238,444.10200000000003
166,1861,0,0,1,7,221,613.9090000000001
441,1173,0,0,0,18,420,653.6
591,799,0,0,2,3,246,640.234
293,872,0,0,0,14,204,489.29600000000005
571,1363,0,0,0,18,189,744.1210000000001
261,128,0,0,2,14,450,479.27000000000004
446,437,1,0,0,13,342,707.798
538,750,0,0,0,15,339,579.0110000000001
460,500,0,0,0,9,305,435.945
356,1081,0,0,0,13,213,547.6370000000001
171,1221,0,0,1,19,183,607.667
186,210,0,0,1,10,401,323.729
521,1937,0,0,2,1,465,820.405
361,901,0,0,0,18,378,565.2220000000001
313,44,0,0,2,2,427,364.103
252,1120,1,0,1,3,455,713.935
309,1302,0,0,0,10,315,543.0150000000001
500,534,0,0,0,12,78,487.502
160,1433,0,0,1,17,188,625.492
367,460,0,0,0,17,397,469.71299999999997
361,390,0,0,0,18,499,464.111
317,1870,0,0,1,11,361,720.389
382,1067,0,0,2,0,134,575.046
235,26,0,0,2,5,298,356.582
566,793,0,0,0,2,400,469.9200000000001
479,1120,1,1,1,16,363,2038.447
461,974,1,0,2,2,282,860.9580000000001
548,547,1,0,2,0,357,792.7729999999999
540,620,0,0,0,2,110,421.78999999999996
192,566,0,1,2,3,322,1526.7379999999998
208,703,0,0,1,5,268,380.37199999999996
340,1242,1,0,2,6,335,904.215
454,184,0,0,1,7,298,400.16200000000003
523,1092,0,0,1,12,121,659.149
241,1852,0,0,0,3,342,554.698
390,1153,0,0,2,5,438,648.342
531,1590,0,0,0,10,459,695.151
336,1913,0,0,2,0,247,725.943
439,1632,2,1,0,7,129,2231.941
411,847,0,0,0,1,434,405.926
276,598,0,0,0,7,186,357.19399999999996
240,805,0,0,2,19,262,654.1579999999999
288,1654,0,0,0,8,376,585.144
585,1743,1,0,1,3,156,975.704
148,1357,1,0,2,16,497,948.033
401,1948,1,0,1,6,256,970.324
468,1177,0,0,0,9,201,573.769
289,1570,0,0,0,4,182,527.018
235,78,0,0,1,9,484,308.656
142,578,0,0,0,11,215,337.175
503,1878,0,0,2,19,462,981.018
479,412,0,0,1,5,479,437.89099999999996
452,545,0,0,2,0,229,500.901
189,1632,2,0,2,2,170,1127.31
394,168,0,0,2,6,223,461.087
440,680,0,0,0,10,380,474.21999999999997
344,1686,0,0,0,11,117,642.7330000000001
532,582,0,0,1,8,236,521.964
291,514,0,0,1,0,187,326.703
417,1337,0,0,2,3,403,676.1669999999999
205,31,1,0,0,1,437,406.233
462,286,0,0,0,1,357,314.45300000000003
409,593,0,0,0,16,379,503.791
481,1066,0,0,1,1,287,527.803
332,1926,0,0,0,3,67,605.243
364,616,0,0,2,10,125,577.2049999999999
443,1024,0,0,2,18,484,775.216
136,1596,0,0,2,12,200,698.12
404,269,0,0,0,17,157,444.89300000000003
140,1203,0,0,2,18,202,681.2180000000001
116,1759,0,0,2,14,365,743.805
443,517,0,0,1,11,86,500.23400000000004
376,1126,0,0,1,10,382,586.558
406,1033,1,0,0,0,195,678.875
158,582,1,0,0,15,175,634.335
522,1113,0,0,0,12,334,614.846
282,225,0,0,0,5,157,264.853
140,669,0,0,0,5,335,295.615
138,1763,0,0,1,9,289,603.161
496,916,0,0,1,1,424,505.33599999999996
291,125,0,0,1,2,151,268.579
366,955,0,0,2,5,269,597.1410000000001
593,1232,0,0,2,15,56,845.964
246,1120,0,0,1,5,265,479.705
494,73,0,0,1,12,218,444.042
432,1650,0,0,0,3,123,592.547
226,1214,0,0,1,14,342,580.798
145,1705,0,0,0,5,76,502.584
144,1842,0,0,1,0,326,531.8140000000001
100,1983,0,0,0,8,92,569.428
267,1739,0,0,1,11,356,673.144
207,55,0,0,0,10,142,249.218
118,719,0,0,2,12,120,514.44
431,552,0,0,2,0,318,494.282
171,31,0,0,0,18,158,309.442
555,1550,0,0,0,3,230,625.1700000000001
544,573,0,0,2,4,264,585.4559999999999
208,666,0,0,1,16,496,485.024
367,283,0,0,0,4,163,302.207
544,1744,0,0,1,18,234,859.386
339,1855,0,0,2,2,458,737.502
516,1517,0,0,2,10,174,821.686
400,186,0,0,0,1,154,266.586
189,497,0,0,1,13,286,411.354
202,1465,0,0,2,5,190,629.5500000000001
575,129,0,0,1,18,342,550.3779999999999
349,638,0,0,2,0,207,476.043
552,1315,0,0,0,6,445,608.845
107,113,1,0,1,1,498,432.02199999999993
252,1222,0,1,1,18,323,1733.147
446,12,0,0,0,0,427,243.563
273,1294,0,0,0,8,390,506.97
442,1624,0,0,0,16,166,721.9340000000001
257,1238,1,0,0,9,423,749.347
592,443,0,0,2,5,111,588.239
530,1813,0,0,1,2,73,705.8570000000001
314,1535,1,0,2,19,109,1079.861
276,446,0,0,0,14,450,399.17
274,985,0,0,2,19,411,705.7789999999999
439,992,0,0,2,5,365,636.0649999999999
437,714,0,0,1,2,314,449.16600000000005
245,73,0,0,1,9,229,309.561
549,536,0,0,1,11,281,550.309
423,100,0,0,0,0,192,249.388
577,175,0,0,0,15,382,480.778
260,426,0,0,1,16,461,458.549
226,1140,0,0,2,9,294,615.566
519,1189,1,0,1,11,130,916.9499999999999
181,40,2,0,0,18,175,815.595
584,428,0,0,2,7,186,602.554
246,343,0,0,0,7,105,292.865
338,1447,0,0,1,9,262,623.718
511,365,0,0,1,9,143,478.907
523,1143,0,0,2,17,432,822.148
183,608,0,0,1,9,341,391.52900000000005
212,656,0,0,0,6,177,331.833
324,727,0,0,0,3,489,365.88100000000003
431,228,1,0,0,0,266,529.014
477,824,1,0,2,10,248,917.372
342,1153,1,0,0,18,69,854.861
242,1375,0,0,1,4,104,517.576
140,888,0,0,2,7,295,509.055
522,1341,0,0,0,1,300,550.14
357,983,1,0,0,1,109,657.521
546,1672,1,0,1,13,212,1045.628
384,835,0,0,1,8,251,510.539
204,1360,1,0,2,9,276,900.1640000000001
301,1296,0,0,0,12,178,557.222
549,116,1,0,0,0,94,554.626
406,817,2,0,1,13,246,1066.134
430,367,1,0,2,1,473,718.257
560,1117,1,0,1,3,215,840.535
365,167,0,0,1,18,296,469.364
497,953,0,0,2,0,275,601.815
309,1738,0,0,0,3,329,560.341
150,1364,0,0,0,10,309,488.581
217,660,1,0,0,12,396,646.704
300,1937,0,0,2,17,246,885.6140000000001
476,694,0,0,2,9,156,630.124
138,924,0,0,2,4,318,485.622
127,151,0,0,2,0,281,286.06899999999996
358,585,0,0,2,13,454,601.446
183,1900,1,0,1,15,150,958.21
553,912,0,0,0,17,209,636.5409999999999
254,273,0,0,2,2,471,385.51899999999995
216,1577,0,0,0,2,144,477.416
101,495,0,0,2,3,465,375.605
192,1747,0,0,0,6,256,542.3439999999999
265,100,0,0,1,12,362,354.558
486,556,0,0,0,8,481,449.649
499,1105,1,0,0,2,463,754.747
449,1552,0,0,2,16,284,861.5360000000001
395,72,0,0,0,14,376,373.684
357,1037,1,0,1,9,471,801.5790000000001
180,1456,1,0,1,14,477,861.093
524,156,0,0,1,0,203,353.10699999999997
367,734,0,0,2,9,149,592.2810000000001
518,131,0,0,2,6,287,506.343
334,1361,0,0,2,6,156,673.884
420,1018,0,0,2,2,395,603.555
410,1427,1,0,2,6,413,971.317
400,1399,0,0,1,8,179,629.411
562,1911,0,0,0,7,348,741.372
573,558,0,0,1,2,92,473.08799999999997
456,106,0,0,2,4,112,453.72799999999995
312,1643,0,0,1,12,122,680.7379999999999
161,264,2,0,0,12,235,792.5350000000001
148,1228,1,0,2,7,166,829.254
226,1102,0,0,1,17,353,588.497
322,154,0,0,1,6,54,326.526
508,1806,0,0,0,9,125,715.6850000000001
378,987,0,0,2,9,340,649.2199999999999
507,996,0,0,2,10,398,715.722
393,246,0,0,0,11,449,378.301
383,530,0,0,0,12,132,438.048
376,857,1,0,0,7,482,703.6579999999999
537,1971,0,0,0,16,109,830.721
206,537,0,0,2,13,156,525.3240000000001
245,728,0,0,2,16,166,609.994
519,1177,0,0,1,18,356,736.584
198,153,1,0,1,15,432,617.648
528,1709,1,0,1,8,396,997.1239999999999
474,91,0,0,2,19,131,608.459
172,1456,1,0,2,9,364,906.716
536,337,1,0,2,8,369,825.841
585,1503,1,0,1,0,410,899.99
221,1716,1,0,0,2,190,757.73
129,1154,0,0,0,10,271,437.41900000000004
287,449,1,0,0,6,459,574.471
463,809,0,0,0,17,119,577.331
453,786,0,0,0,12,436,521.384
387,272,0,0,2,17,61,587.489
550,1952,0,0,1,15,346,874.5140000000001
294,587,0,0,0,15,154,442.266
255,176,1,0,0,9,256,534.6039999999999
271,1719,0,0,0,8,114,588.646
434,830,0,0,2,7,112,619.288
140,642,0,0,0,18,227,419.243
162,1898,0,0,1,2,480,571.96
122,1072,0,0,2,8,57,546.153
459,566,0,0,2,1,208,517.852
174,665,1,0,2,18,60,836.6199999999999
147,1378,0,0,0,7,322,460.23800000000006
259,1735,0,0,0,17,460,679.92
412,1331,0,0,0,7,429,563.101
217,867,0,0,0,4,144,355.836
199,1908,1,0,1,5,204,867.0160000000001
479,1653,0,0,2,9,255,824.0749999999999
516,1798,0,0,0,14,164,767.796
507,1069,0,0,1,3,428,560.592
266,301,1,0,2,2,136,643.1440000000001
389,867,0,0,2,8,361,620.029
539,911,0,0,2,15,246,760.7940000000001
255,407,0,1,0,15,399,1492.091
520,1212,0,0,2,14,147,802.1229999999999
106,821,0,0,0,8,480,343.04
295,1853,0,0,1,16,68,755.112
520,1152,0,0,2,11,362,762.058
155,560,0,1,1,7,464,1451.2759999999998
420,1560,0,0,0,13,65,668.985
292,1289,1,0,0,17,94,851.2860000000001
146,1141,1,0,0,11,204,701.356
247,463,1,0,2,13,494,780.7860000000001
374,143,0,0,2,19,459,579.8109999999999
256,441,0,0,1,4,280,338.24
301,1223,0,0,0,0,206,422.874
543,1180,0,0,1,12,162,685.5179999999999
501,486,0,0,0,13,426,491.454
575,859,1,0,0,1,408,726.972
518,1157,0,1,1,15,432,1802.848
526,1935,0,0,0,4,93,698.757
594,147,0,0,1,0,414,382.606
578,1359,0,0,2,11,462,828.718
574,1094,0,0,1,18,414,743.606
225,1256,0,0,1,9,159,537.1310000000001
494,1357,0,0,0,11,160,640.32
404,810,1,0,1,18,272,864.128
468,665,1,1,2,15,435,2033.475
393,89,0,0,2,16,439,546.811
163,1357,0,1,2,12,314,1762.6860000000001
424,198,0,2,2,6,320,2680.56
491,1184,0,0,1,2,261,565.369
517,537,0,0,2,4,363,567.807
275,1144,0,0,1,3,307,477.063
215,300,0,0,1,14,436,394.224
539,723,1,0,0,16,296,833.644
303,1598,0,0,1,11,485,661.225
585,962,0,0,1,13,104,669.0360000000001
420,1459,0,0,0,3,358,551.422
130,67,0,0,2,16,399,431.591
487,1788,0,0,2,10,121,863.229
212,1945,0,0,1,5,345,631.145
464,458,1,0,0,3,262,618.838
533,1537,0,0,1,12,344,754.356
424,397,0,0,1,19,220,549.46
513,619,0,0,2,14,295,681.915
475,1309,0,0,0,17,190,683.01
443,1584,0,0,1,16,153,764.237
542,1163,0,0,2,18,154,841.626
166,729,0,0,1,9,289,408.121
174,555,0,0,2,4,470,428.31
144,1952,0,0,0,11,360,614.1200000000001
359,780,0,0,1,14,465,550.9649999999999
253,1613,0,0,0,3,447,512.883
254,1751,0,0,2,7,370,730.2100000000002
529,893,0,0,0,19,460,644.92
462,609,1,0,0,16,329,778.801
547,747,0,0,0,5,420,482.91999999999996
574,281,0,0,1,15,418,551.0419999999999
333,660,0,0,2,4,71,512.499
150,923,0,0,0,13,127,428.743
405,1839,0,0,1,1,350,651.05
361,995,0,0,2,16,441,714.589
414,1959,0,0,2,5,244,817.8760000000001
224,1601,0,0,2,10,369,717.601
498,745,0,0,0,1,402,421.77799999999996
344,1480,0,0,0,0,420,494.26
129,86,0,1,0,4,480,1265.7
525,1102,0,0,2,7,70,711.53
584,1228,0,0,2,3,209,722.761
221,790,0,0,0,18,281,483.349
224,1360,0,0,0,4,410,459.77
136,1277,0,0,2,4,350,555.67
269,303,0,0,2,15,93,524.4169999999999
223,1403,0,0,1,17,346,647.374
456,129,0,0,1,10,401,420.929
134,595,0,0,0,16,229,387.34099999999995
186,1299,0,0,2,2,444,561.916
233,1722,0,0,2,17,150,813.61
295,557,0,0,1,3,164,366.776
373,898,0,0,2,18,262,718.6179999999999
300,1206,0,1,0,8,67,1597.803
468,1291,0,0,1,4,444,598.756
384,1831,0,0,2,3,76,758.164
176,1345,0,0,2,15,476,697.2040000000001
158,1535,0,0,0,9,407,517.023
530,1635,0,0,2,8,498,834.082
225,77,0,0,1,15,487,364.28299999999996
599,783,0,0,1,19,334,701.186
500,1362,1,0,2,16,198,1094.182
208,673,1,0,2,17,334,844.966
323,1579,0,1,2,14,186,1893.134
595,1532,0,0,2,19,238,948.442
377,237,0,0,1,8,239,387.891
167,1157,0,0,0,5,248,403.77200000000005
168,1996,0,0,1,5,151,621.119
264,1215,0,0,2,10,140,655.14
588,1379,0,0,2,19,273,915.217
404,277,0,0,1,2,54,345.56600000000003
496,1041,1,0,1,11,402,880.138
261,523,0,0,2,14,64,554.796
464,179,0,0,1,6,490,395.09000000000003
441,122,0,1,2,17,54,1680.106
408,1269,0,0,1,14,453,669.237
478,1757,0,0,2,7,279,824.671
442,1396,0,0,1,8,406,648.4939999999999
534,1074,0,0,2,14,386,782.5540000000001
486,1094,1,0,0,15,163,874.3870000000001
141,479,2,0,0,19,53,895.497
453,1583,0,0,1,2,233,628.957
515,1042,0,0,0,4,262,517.058
208,1797,0,0,2,2,296,669.424
150,83,0,0,1,1,83,190.347
349,1178,0,0,1,1,345,495.285
596,564,0,0,2,3,245,595.325
440,618,0,0,2,2,455,532.495
529,356,1,0,2,8,176,824.9639999999999
482,815,0,0,1,11,191,577.1590000000001
591,646,1,0,2,8,185,909.085
120,442,0,1,0,18,177,1470.393
399,1092,0,0,1,11,372,599.328
238,522,0,0,2,15,223,556.367
458,142,0,0,1,0,462,324.918
423,191,1,0,0,9,267,608.263
598,1410,0,0,0,9,163,674.627
484,377,0,0,2,3,424,512.496
191,580,0,0,1,10,399,399.81100000000004
546,534,1,0,2,10,61,886.669
379,1716,0,0,1,10,293,705.017
224,1316,0,0,2,5,101,608.189
582,1032,0,0,2,14,235,792.955
496,1294,0,0,1,1,282,579.658
210,1410,0,0,1,2,51,490.659
453,92,0,0,0,4,50,299.10999999999996
238,1989,1,0,0,10,288,900.352
583,528,1,0,1,11,104,811.3960000000001
534,1177,0,0,0,2,269,532.1010000000001
372,404,1,0,0,8,153,618.4169999999999
198,839,1,0,1,2,404,624.596
351,1172,0,0,1,1,467,496.02299999999997
437,888,1,0,1,5,497,765.6129999999999
203,1290,2,0,2,5,373,1096.617
313,421,0,0,1,16,387,479.14300000000003
348,1863,0,0,1,7,445,692.765
251,1641,0,0,1,0,355,536.8150000000002
349,471,0,0,0,7,326,363.714
374,892,0,0,1,14,59,576.011
264,546,0,0,0,17,390,443.59
586,630,0,1,2,12,153,1793.4969999999998
440,1549,0,0,1,7,394,668.1460000000001
107,1526,0,0,1,19,419,643.911
383,1037,0,0,0,17,420,592.04
104,777,1,0,2,12,247,771.303
244,1675,0,0,1,13,63,668.047
200,1829,0,1,2,14,217,1891.753
263,363,0,0,2,5,409,436.741
473,118,1,0,1,0,387,575.7429999999999
246,1261,0,0,2,6,79,616.231
163,545,0,0,2,0,63,378.027
190,1192,0,0,1,14,287,560.783
216,521,0,0,0,5,485,299.285
453,633,0,0,1,4,415,460.595
366,1936,0,0,2,11,450,854.97
409,1680,0,0,1,2,111,628.779
272,962,1,0,0,19,159,798.071
146,957,0,0,2,13,455,586.815
239,1758,0,0,2,5,358,705.202
345,882,0,0,0,3,209,403.181
248,1792,1,0,0,14,381,905.989
345,779,0,0,2,16,104,661.6360000000001
494,870,0,1,0,4,298,1574.162
586,515,0,0,1,5,305,501.865
575,937,0,0,0,9,71,569.539
104,1420,0,0,1,8,471,511.919
564,865,0,0,2,3,483,644.227
283,105,0,0,2,8,152,421.228
119,1108,1,1,2,7,499,1896.071
524,213,1,0,2,2,350,735.83
145,1144,1,0,2,19,424,933.5160000000001
111,1155,0,0,0,0,313,330.437
169,849,0,0,0,19,285,483.345
116,196,0,0,2,4,370,331.25
470,18,0,0,0,2,282,273.538
246,641,0,0,0,3,217,313.47299999999996
253,1035,0,0,2,18,282,695.798
403,1104,0,0,0,14,54,580.5459999999999
207,329,0,0,2,18,94,533.586
335,865,0,0,2,15,95,664.5550000000001
407,773,0,0,2,7,213,597.457
451,391,0,0,2,13,450,601.67
169,636,0,0,0,4,218,290.142
282,306,0,0,0,0,463,233.807
349,1290,0,0,1,18,485,688.9449999999999
327,1470,1,0,1,4,384,824.796
201,1464,0,0,2,2,453,601.297
174,894,0,1,1,16,213,1613.797
516,651,0,0,0,6,305,459.665
545,840,1,0,0,16,115,857.935
315,1025,0,0,1,12,478,561.602
506,519,0,0,1,13,309,549.1009999999999
498,1785,0,0,0,11,483,730.507
510,1674,0,0,1,10,137,750.233
302,635,0,0,0,0,289,306.441
291,1332,0,2,0,2,360,2661.8599999999997
348,739,0,0,1,11,108,504.932
598,1545,0,0,1,8,219,742.131
341,468,0,0,2,1,307,449.58299999999997
564,211,0,0,2,13,95,609.935
278,1135,0,1,2,4,51,1684.219
536,1031,1,0,2,2,483,905.667
561,803,0,0,2,11,178,707.822
318,476,1,0,0,11,318,641.622
181,873,0,0,1,6,375,413.995
191,459,0,0,0,0,327,224.96300000000002
534,252,0,0,2,2,66,495.274
274,1549,0,1,2,10,236,1827.0040000000001
338,751,0,0,1,12,391,515.6790000000001
359,1461,1,0,0,9,375,836.355
490,1777,0,0,2,18,165,942.6850000000001
464,980,0,0,2,3,308,623.652
262,853,0,0,2,4,415,524.375
147,1684,0,0,2,10,298,701.222
428,235,0,0,0,8,247,358.983
427,1329,0,0,0,12,386,618.614
215,477,0,0,2,16,276,548.1840000000001
528,678,0,0,0,14,226,549.394
436,1043,0,0,2,12,292,714.3480000000001
436,215,1,0,1,10,483,680.467
468,854,1,0,1,0,406,721.014
324,134,0,0,1,7,84,333.63599999999997
451,904,0,0,0,4,456,464.324
427,1152,0,0,2,15,184,761.396
246,409,1,0,1,3,355,568.315
162,1445,0,0,1,18,59,637.5709999999999
393,1317,0,0,0,17,232,650.548
422,1269,0,0,0,1,251,493.299
542,1724,1,0,1,12,68,1043.0520000000001
424,1579,0,0,2,15,72,844.528
112,85,0,0,2,7,144,335.33599999999996
530,555,0,0,2,18,113,714.6170000000001
593,1865,1,0,1,2,466,996.2539999999999
288,1398,0,0,0,18,499,635.0509999999999
386,1469,0,0,2,16,269,818.3410000000001
307,377,0,0,1,8,145,385.64500000000004
213,1413,0,0,1,16,402,635.678
579,1680,0,0,0,0,314,632.006
121,1074,1,0,2,3,430,749.49
448,241,0,0,1,14,206,478.214
313,1317,0,0,2,11,256,707.164
270,919,0,0,2,16,323,660.1070000000001
422,1586,1,0,2,11,387,1057.923
153,265,0,1,1,15,295,1469.915
493,1143,0,0,2,12,248,757.892
397,711,0,0,0,10,334,461.94599999999997
419,1940,0,0,1,14,421,807.769
225,1271,1,0,1,15,132,849.888
376,69,0,0,2,5,366,425.014
563,1876,0,0,2,10,182,913.2980000000001
303,56,0,0,2,14,154,479.846
293,1405,0,0,1,4,419,547.8309999999999
268,38,1,0,0,2,286,442.734
251,800,0,1,0,1,118,1426.482
134,1466,0,0,1,0,233,451.577
283,1041,1,0,0,14,167,768.563
385,1975,1,0,2,1,229,1018.7610000000001
156,731,1,0,1,19,320,754.6
321,824,0,0,0,5,139,400.871
402,755,0,0,1,11,137,531.073
262,351,0,0,0,15,132,381.428
118,1995,0,0,1,13,69,679.1809999999999
469,1839,0,0,0,3,156,646.184
363,1321,0,0,1,7,378,590.062
381,282,0,0,1,11,397,429.99299999999994
212,1609,1,0,1,13,321,893.729
587,109,1,0,1,19,380,811.7599999999999
426,1016,0,0,1,12,147,603.443
129,1203,0,0,2,4,458,538.9019999999999
234,1961,0,0,1,11,281,703.009
166,543,1,0,1,9,424,622.136
